,document_url,keywords,region,sector,title,date_posted,country,project_type,seeking_support,meta_organization,meta_category,meta_collected_date,meta_base_url
490,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPA1.pdf,"Africa, agriculture / forestry / land use, crops, livestock, economic cost, Mali ",Africa,Agriculture / Forestry / Land-use,"La pratique des cultures fourragères: le bourgou, le doliqueet et le stylosanthes hamata", 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
491,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamM1.pdf,"Asia and the Pacific, energy, international development, renewable energies, sustainable development, Viet Nam, wind, wind power potentials",Asia and the Pacific,Energy,Designing financial support mechanisms and subsidizes for wind power, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
492,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:LebanonTAPA6.pdf,"Asia and the Pacific, irrigation, Lebanon, water resources",Asia and the Pacific,Water,Water users' association, 2012,Lebanon,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
493,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPA2.pdf,"Africa, agriculture / forestry / land use, education and outreach, international development, jobs, Mali, training",Africa,Agriculture / Forestry / Land-use,Aménagement deschamps en courbes de niveau, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
494,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamM2.pdf,"animal dung, Asia and the Pacific, bioenergy cogeneration, biofuels, cogeneration, electricity generation, energy efficiency, paper production, Viet Nam",Asia and the Pacific,Energy,Consult and research feasibility report to apply suitable cogeneration technology for Dung Quat economic zone, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
495,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPM1.pdf,"biomass, Eastern Europe, energy, forestry, Georgia, projects, wood, wood fuel",Eastern Europe,Energy,Efficient wood stoves, 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
496,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPA3.pdf,"adaptation, Africa, agriculture / forestry / land use, global climate, Mali ",Africa,Agriculture / Forestry / Land-use,Diffusion des variétés améliorées adaptées aux changements climatiques, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
497,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamM3.pdf,"agriculture, animal waste, Asia and the Pacific, bioenergy, biogas, firewood, forestry, GHG, greenhouse gas emissions, international development, land-use, pollution, renewable energies, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,International cooperation: Development of the bio energy in the livestock sector to replace energy used in agriculture zone and mitigate GHG emission, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
498,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPM2.pdf,"building types, Eastern Europe, energy, Georgia, industry, international development",Eastern Europe,Energy,Efficient construction technology, 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
499,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPA4.pdf,"Africa, agriculture / forestry / land use, international development, Mali, training",Africa,Agriculture / Forestry / Land-use,Techniques agrométéorologiques, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
500,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamM4.pdf,"agriculture, Asia and the Pacific, building types, energy efficiency, forestry, international development, irrigated agriculture, land-use, methane, rice, Viet Nam, water resources",Asia and the Pacific,Agriculture / Forestry / Land-use,Management of the irrigation to mitigate methane emission and improve water irrigation efficiency in Red and Cuu Long river deltas, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
501,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPM3.pdf,"Eastern Europe, economic cost, energy, Georgia, international development, solar water heater",Eastern Europe,Energy,Solar water heater technology, 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
502,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPA5.pdf,"Africa, freshwater availability, global climate, international development, Mali, water quality, water resources",Africa,Water,Les forages, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
503,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamM5.pdf,"afforestation, agriculture, Asia and the Pacific, coastal zones, desertification, forestry, forests, global climate, international development, land-use, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Afforestation on sandy land at coastal zone of South Central, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
504,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPM1.pdf,"agriculture / forestry / land use, Asia and the Pacific, carbon, consultations, employment, global climate, Indonesia, international development, jobs, stakeholders, water resources",Asia and the Pacific,Agriculture / Forestry / Land-use,Forest-peat carbon measurement and monitoring, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
505,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPA6.pdf,"Africa, dams, water resources, ecosystems, global climate, maintenance, Mali",Africa,Water,Petits barrages de retenue, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
506,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamM6.pdf,"agriculture, Asia and the Pacific, coastal zones, forestry, forests, global climate, international development, land-use, natural disasters, reforestation, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Reforestation and protection of mangrove forests, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
507,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPM2.pdf,"agriculture / forestry / land use, Asia and the Pacific, biomass, carbon, employment, forest, global climate, implementation, Indonesia, jobs, mitigation, solid biomass, stakeholders, water management, water resources",Asia and the Pacific,Agriculture / Forestry / Land-use,Unified peat re-mapping technology, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
508,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPA7.pdf,"Africa, freshwater availability, Mali, water quality, water resources, wells",Africa,Water,Puits à grand diamètre, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
509,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamA1.pdf,"agriculture, Asia and the Pacific, building types, capacity building, efficient construction of buildings, energy, forestry, international development, land-use, rice, technology development, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Research on creating new high-yield and salt-and-drought-tolerance rice variety, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
510,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPM3.pdf,"agriculture / forestry / land use, Asia and the Pacific, carbon, employment, forest, forestry, global climate, Indonesia, jobs, mitigation, stakeholders, water management, water resources",Asia and the Pacific,Agriculture / Forestry / Land-use,Peatland water management technology, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
511,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPA8.pdf,"Africa, consultations, implementation, Mali, ponds, water resources",Africa,Water,Surcreusement de mares, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
512,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamA2.pdf,"adaptation, agriculture, Asia and the Pacific, building types, crops, energy efficiency, forestry, global climate, impacts on systems and sectors, international development, land-use, rice, sustainable development, Viet Nam, water resources",Asia and the Pacific,Agriculture / Forestry / Land-use,Building a conversion model to change rice-land into fruit-trees land, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
513,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPM4.pdf,"Asia and the Pacific, energy, energy management systems,  Indonesia, industry, international development, photovoltaic power, solar electricity, solar power",Asia and the Pacific,Energy,Photovoltaic (PV) technology, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
514,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPM1.pdf,"Africa, energy, hydro power, international development, Mali, renewable energies, water resources",Africa,Energy,Les centrales hydroélectriques, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
515,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamA3.pdf,"adaptation, agriculture, Asia and the Pacific, crop yields, crops, energy efficiency, forestry, international development, land-use, rice, technology development, Viet Nam, water resources",Asia and the Pacific,Agriculture / Forestry / Land-use,Planning for the cultivation 2 rice + fish/shrimp/3 duck land converted from the 3 rice-crop land in Mekong Delta, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
516,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPM5.pdf,"Asia and the Pacific, energy, global climate, Indonesia, industry, mitigation, photovoltaic power, solar electricity, solar power",Asia and the Pacific,Energy,Regenerative burner combustion system (RBCS) technology, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
517,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPM2.pdf,"Africa, energy, international development, Mali, photovoltaic power",Africa,Energy,Le solaire photovoltaïque, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
518,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamA4.pdf,"agriculture, Asia and the Pacific, forestry, forests, international development, land-use, sustainable development, technology development, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Developing high-quality timber trees for plantation economy, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
519,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPM6.pdf,"Asia and the Pacific, economic cost, global climate, Indonesia, mitigation, projects, taxes, waste",Asia and the Pacific,Waste,Intermediate municipal solid waste (MSW) treatment technologies, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
520,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPM3.pdf,"Africa, carbon, energy, forestry, international development, Mali, wood fuel, woody biomass",Africa,Energy,Les foyers améliorés, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
521,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamA5.pdf,"adaptation, agriculture, Asia and the Pacific, desertification, forestry, forests, global climate, international development, land-use, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Develop the agro - forestry ecosystem combined with improvements on livelihood and  environment in the two arid provinces of Ninh Thuan and Binh Thuan, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
522,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPA1.pdf,"agriculture / forestry / land use, Asia and the Pacific, droughts, food security, global climate, Indonesia, international development, rice",Asia and the Pacific,Agriculture / Forestry / Land-use,Dissemination of farming technology of drought and flood tolerant rice varieties, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
523,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPM4.pdf,"Africa, biofuels, carbon, energy, international development, Mali, sustainability",Africa,Energy,Les biocarburants, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
524,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamA6.pdf,"agriculture, Asia and the Pacific, building types, efficient construction of buildings, forestry, international development, land-use, rainfall pattern, technology development, Viet Nam, water resources",Asia and the Pacific,Agriculture / Forestry / Land-use,Building 15 pilot rainwater collection systems for residents in the Northern mountainous of Vietnam, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
525,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPA2.pdf,"agriculture / forestry / land use, Asia and the Pacific, Indonesia, international development, marine environment",Asia and the Pacific,Agriculture / Forestry / Land-use,Development of sustainable milkfish cultivation technology in floating net cage, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
526,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPM5.pdf,"Africa, agriculture / forestry / land use, greenhouse gas emissions, international development, Mali, mitigation, rice",Africa,Agriculture / Forestry / Land-use,La technologie du système de riziculture intensive SRI, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
527,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamA7.pdf,"agriculture, Asia and the Pacific, forestry, global climate, international development, land-use, sustainable development, technology development, Viet Nam, water resources",Asia and the Pacific,Agriculture / Forestry / Land-use,Climate change and integrated management of river basins in Vietnam, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
528,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPA3.pdf,"adaptation, agriculture / forestry / land use, Asia and the Pacific, assessments, fisheries, global climate, Indonesia, infrastructure, international development, stakeholders",Asia and the Pacific,Agriculture / Forestry / Land-use,Cultivation engineering of beef cattle technology, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
529,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPM6.pdf,"Africa, agriculture / forestry / land use, implementation, international development, Mali",Africa,Agriculture / Forestry / Land-use,La technologie de la microdose, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
530,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamA8.pdf,"agriculture, Asia and the Pacific, forestry, impact assessments, impacts on systems and sectors, international development, land-use, sustainable development, technology development, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Research on scientific bases to assess impacts of sea dike system for sustainable development, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
531,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPA4.pdf,"Asia and the Pacific, global climate, Indonesia, reservoir, water resources",Asia and the Pacific,Water,Rainwater harvesting technology, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
532,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MaliTAPM7.pdf,"Africa, agriculture / forestry / land use, economic cost, energy, implementation, international development, Mali, reforestation, wood fuel, woody biomass",Africa,Agriculture / Forestry / Land-use,La technologie du reboisement, 2012,Mali,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
533,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:VietnamA9.pdf,"agriculture, Asia and the Pacific, biodiversity loss, building types, ecosystems, forestry, international development, land-use, sustainable development, technology development, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Building a model of sustainable management of coastal wetlands of Vietnam, 2012,Viet Nam,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
534,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPA5.pdf,"Asia and the Pacific, assessments, Indonesia,  reservoir, water resources",Asia and the Pacific,Water,Wastewater recycling technology, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
535,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPA6.pdf,"Asia and the Pacific, Indonesia, water resources ",Asia and the Pacific,Water,Water resources projection model, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
536,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:IndonesiaTAPA7.pdf,"Asia and the Pacific, climate vulnerability, global climate, Indonesia, infrastructure / settlement (including coastal zones), vulnerability",Asia and the Pacific,Infrastructure / Settlement (including coastal zones),Coastal vunerability sector, 2012,Indonesia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
537,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPA1.pdf,"Eastern Europe, Georgia, infrastructure / settlement (including coastal zones), projects, tourism",Eastern Europe,Infrastructure / Settlement (including coastal zones),Introduction of the reef-balls technology, 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
538,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPA2.pdf,"adaptation, Eastern Europe, Georgia, infrastructure / settlement (including coastal zones), sea level rise",Eastern Europe,Infrastructure / Settlement (including coastal zones),Decentralized early warning system, 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
539,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPA3.pdf,"Eastern Europe, economic cost, Georgia, infrastructure / settlement (including coastal zones), international development, maintenance, protection ",Eastern Europe,Infrastructure / Settlement (including coastal zones),Beach nourishment in Anaklia segment, 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
540,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Argentina_mitig_35-38.pdf,"Argentina, bioenergy cogeneration, biomass, cogeneration, electricity generation, electricity grids, energy, implementation, industry, international development, Latin America and the Caribbean, mitigation",Latin America and the Caribbean,Energy,Cogeneration plant based on a vapor turbine with biomass combustion, 2012,Argentina,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
541,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPA4.pdf,"agriculture / forestry / land use, Eastern Europe, economic cost, Georgia, global climate, protection, sustainable livelihoods approaches, wind",Eastern Europe,Agriculture / Forestry / Land-use,Implementation of new approach for wind-breakers development, 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
542,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Argentina_mitig_44-47.pdf,"Argentina, building types, freight, implementation, international development, Latin America and the Caribbean, mitigation, roads, transport",Latin America and the Caribbean,Transport,Improving the road and railway infrastructure of greater Rosario, 2012,Argentina,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
543,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPA5.pdf,"agriculture / forestry / land use, Eastern Europe, Georgia, global climate, irrigate agriculture, irrigation, water resources",Eastern Europe,Agriculture / Forestry / Land-use,Drip irrigation technology, 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
544,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Argentina_mitig_66-69.pdf,"agriculture, Argentina, crops, economic variables, forestry, impacts on systems and sectors, implementation, international development, land-use, Latin America and the Caribbean, livestock",Latin America and the Caribbean,Agriculture / Forestry / Land-use,Variable dose fertilization on GHG emissions for different areas of Argentina, 2012,Argentina,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
545,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPA6.pdf,"agriculture / forestry / land use, arable land, Eastern Europe, Georgia, soil erosion, water resources",Eastern Europe,Agriculture / Forestry / Land-use,Soil erosion technology (USLE method), 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
546,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Argentina_mitig_55.pdf,"Argentina, electricity generation, energy, implementation, international development, Latin America and the Caribbean, livestock, mitigation, waste",Latin America and the Caribbean,Waste,Installation of a biodigestor for the production of biogas and electricity  for autoconsumption use, 2012,Argentina,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
547,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPA7.pdf,"climate vulnerability, Eastern Europe, Georgia, implementation, infrastructure / settlement (including coastal zones), landslides",Eastern Europe,Infrastructure / Settlement (including coastal zones),Landslides protective (palliative) measures, 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
548,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Azerbaijan_ad_Pilot%20project.pdf,"adaptation, Azerbaijan, climate vulnerability, Eastern Europe, energy, global climate, stakeholders, water resources",Eastern Europe,Energy,Pilot project promoting use of solar energy for hot water at municipal and community level at floodplain and lowland areas of Azerbaijan, 2012,Azerbaijan,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
549,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPA8.pdf,"climate vulnerability, Eastern Europe, Georgia, implementation, infrastructure / settlement (including coastal zones), landslides",Eastern Europe,Infrastructure / Settlement (including coastal zones),Mudflow protective technology (cleaning and leveling of riverbeds), 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
550,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Azerbaijan_mitig_6-9.pdf,"Azerbaijan, biogas, Eastern Europe, energy, implementation, mitigation, stakeholders",Eastern Europe,Energy,Pilot project promoting application of biogas technology in remote rural communities of Azerbaijan, 2012,Azerbaijan,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
551,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GeorgiaTAPA9.pdf,"Eastern Europe, Georgia, global climate, implementation, infrastructure / settlement (including coastal zones), international development",Eastern Europe,Infrastructure / Settlement (including coastal zones),Transfer and implementation of advanced technology (software) for mapping of climate change related extreme geological processes and providing long-term forecast of their development, 2012,Georgia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
552,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Azerbaijan_mit_9-11.pdf,"Azerbaijan, Eastern Europe, economic development, energy, implementation, international development, mitigation, stakeholders, woody biomass",Eastern Europe,Energy,Demonstrate effective practices of application of efficient stoves in remote rural communities of Azerbaijan, 2012,Azerbaijan,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
553,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:BangladeshTAPM1.pdf,"alternative energies, alternative power, Asia and the Pacific, Bangladesh, energy, renewable energy systems, renewable energies, training",Asia and the Pacific,Energy,Natural gas combine cycle (NGCC) technology, 2012,Bangladesh,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
554,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Azerbaijan_ad_3-7.pdf,"adaptation, agriculture, Azerbaijan, climate vulnerability, Eastern Europe, forestry, global climate, land-use, stakeholders, water resources",Eastern Europe,Agriculture / Forestry / Land-use,Demonstration of effective adaptation practices in the agricultural sector in arid zones of Azerbaijan, 2012,Azerbaijan,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
555,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:BangladeshTAPM2.pdf,"Asia and the Pacific, Bangladesh, economic cost, energy, photovoltaic power, PV, solar electricity, solar power",Asia and the Pacific,Energy,Solar home PV technology, 2012,Bangladesh,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
556,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Azerbaijan_ad_8-11.pdf,"adaptation, agriculture, Azerbaijan, Eastern Europe, forestry, land-use, stakeholders",Eastern Europe,Agriculture / Forestry / Land-use,Promotion of application of conservative cultivation technology in rural communities of Azerbaijan, 2012,Azerbaijan,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
557,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Argentina_A1.pdf,"Argentina, efficient construction of building, international development, Latin America and the Caribbean, monitoring, temperature, water resources",Latin America and the Caribbean,Water,"Development, construction and implementation of a network of multi microwave radiometers (rmo - mf)", 2012,Argentina,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
